bbox,author,author_id,img_name,weight,cluster,category,sam_conf
"[2682, 109, 2916, 301]",dev,2,%5B19027_56098%5D%5B19127_56188%5D%5B2%5D%5B0.3619999885559082%5D.jpg,,,其他正常细胞,
"[1814, 493, 2031, 671]",dev,2,%5B19027_56098%5D%5B19127_56188%5D%5B2%5D%5B0.3619999885559082%5D.jpg,,,其他正常细胞,
"[3662, 575, 3840, 774]",dev,2,%5B19027_56098%5D%5B19127_56188%5D%5B2%5D%5B0.3619999885559082%5D.jpg,,,其他正常细胞,
"[3106, 0, 3322, 118]",dev,2,%5B19027_56098%5D%5B19127_56188%5D%5B2%5D%5B0.3619999885559082%5D.jpg,,,其他正常细胞,
"[2508, 1607, 2938, 2160]",dev,2,%5B19027_56098%5D%5B19127_56188%5D%5B2%5D%5B0.3619999885559082%5D.jpg,,,其他正常细胞,
"[3019, 953, 3457, 1310]",dev,2,%5B19027_56098%5D%5B19127_56188%5D%5B2%5D%5B0.3619999885559082%5D.jpg,,,其他正常细胞,
"[3357, 658, 3698, 1089]",dev,2,%5B19027_56098%5D%5B19127_56188%5D%5B2%5D%5B0.3619999885559082%5D.jpg,,,其他正常细胞,
"[3005, 114, 3520, 527]",dev,2,%5B19027_56098%5D%5B19127_56188%5D%5B2%5D%5B0.3619999885559082%5D.jpg,,,其他正常细胞,
"[2030, 1342, 2635, 1801]",dev,2,%5B19027_56098%5D%5B19127_56188%5D%5B2%5D%5B0.3619999885559082%5D.jpg,,,其他正常细胞,
"[2067, 1016, 2604, 1419]",dev,2,%5B19027_56098%5D%5B19127_56188%5D%5B2%5D%5B0.3619999885559082%5D.jpg,,,其他正常细胞,
"[2553, 1041, 2973, 1367]",dev,2,%5B19027_56098%5D%5B19127_56188%5D%5B2%5D%5B0.3619999885559082%5D.jpg,,,其他正常细胞,
"[1484, 693, 1981, 1026]",dev,2,%5B19027_56098%5D%5B19127_56188%5D%5B2%5D%5B0.3619999885559082%5D.jpg,,,其他正常细胞,
"[1875, 472, 2433, 1077]",dev,2,%5B19027_56098%5D%5B19127_56188%5D%5B2%5D%5B0.3619999885559082%5D.jpg,,,其他正常细胞,
"[2057, 144, 2651, 678]",dev,2,%5B19027_56098%5D%5B19127_56188%5D%5B2%5D%5B0.3619999885559082%5D.jpg,,,其他正常细胞,
"[2672, 656, 3237, 998]",dev,2,%5B19027_56098%5D%5B19127_56188%5D%5B2%5D%5B0.3619999885559082%5D.jpg,,,其他正常细胞,
"[224, 474, 685, 900]",dev,2,%5B19027_56098%5D%5B19127_56188%5D%5B2%5D%5B0.3619999885559082%5D.jpg,,,其他正常细胞,
"[300, 73, 828, 565]",dev,2,%5B19027_56098%5D%5B19127_56188%5D%5B2%5D%5B0.3619999885559082%5D.jpg,,,其他正常细胞,
"[1383, 246, 1976, 592]",dev,2,%5B19027_56098%5D%5B19127_56188%5D%5B2%5D%5B0.3619999885559082%5D.jpg,,,宫颈管细胞,
"[814, 494, 1079, 734]",dev,2,%5B19027_56098%5D%5B19127_56188%5D%5B2%5D%5B0.3619999885559082%5D.jpg,,,化生细胞,
"[579, 626, 1018, 985]",dev,2,%5B19027_56098%5D%5B19127_56188%5D%5B2%5D%5B0.3619999885559082%5D.jpg,,,化生细胞,
"[3192, 1026, 3464, 1442]",dev,2,%5B51428_31599%5D%5B51554_31724%5D%5B2%5D%5B0.39399999380111694%5D.jpg,,,其他正常细胞,
"[2958, 1167, 3211, 1409]",dev,2,%5B51428_31599%5D%5B51554_31724%5D%5B2%5D%5B0.39399999380111694%5D.jpg,,,其他正常细胞,
"[3060, 217, 3327, 430]",dev,2,%5B51428_31599%5D%5B51554_31724%5D%5B2%5D%5B0.39399999380111694%5D.jpg,,,其他正常细胞,
"[1797, 938, 2058, 1197]",dev,2,%5B51428_31599%5D%5B51554_31724%5D%5B2%5D%5B0.39399999380111694%5D.jpg,,,其他正常细胞,
"[1523, 530, 1716, 699]",dev,2,%5B51428_31599%5D%5B51554_31724%5D%5B2%5D%5B0.39399999380111694%5D.jpg,,,其他正常细胞,
"[484, 1166, 650, 1336]",dev,2,%5B51428_31599%5D%5B51554_31724%5D%5B2%5D%5B0.39399999380111694%5D.jpg,,,其他正常细胞,
"[0, 1933, 219, 2160]",dev,2,%5B51428_31599%5D%5B51554_31724%5D%5B2%5D%5B0.39399999380111694%5D.jpg,,,其他正常细胞,
"[2406, 862, 2660, 1223]",dev,2,%5B51428_31599%5D%5B51554_31724%5D%5B2%5D%5B0.39399999380111694%5D.jpg,,,宫颈管细胞,
"[3065, 1787, 3261, 2160]",dev,2,%5B51428_31599%5D%5B51554_31724%5D%5B2%5D%5B0.39399999380111694%5D.jpg,,,宫颈管细胞,
"[270, 503, 460, 635]",dev,2,%5B51428_31599%5D%5B51554_31724%5D%5B2%5D%5B0.39399999380111694%5D.jpg,,,其他正常细胞,
"[3034, 507, 3261, 784]",dev,2,%5B51428_31599%5D%5B51554_31724%5D%5B2%5D%5B0.39399999380111694%5D.jpg,,,其他正常细胞,
"[1315, 486, 1520, 867]",dev,2,%5B51428_31599%5D%5B51554_31724%5D%5B2%5D%5B0.39399999380111694%5D.jpg,,,宫颈管细胞,
"[1326, 1760, 1552, 1947]",dev,2,%5B51428_31599%5D%5B51554_31724%5D%5B2%5D%5B0.39399999380111694%5D.jpg,,,其他正常细胞,
"[1031, 1830, 1539, 2144]",dev,2,%5B51428_31599%5D%5B51554_31724%5D%5B2%5D%5B0.39399999380111694%5D.jpg,,,其他正常细胞,
"[561, 1266, 932, 1549]",dev,2,%5B51428_31599%5D%5B51554_31724%5D%5B2%5D%5B0.39399999380111694%5D.jpg,,,其他正常细胞,
"[3, 1583, 554, 2088]",dev,2,%5B51428_31599%5D%5B51554_31724%5D%5B2%5D%5B0.39399999380111694%5D.jpg,,,其他正常细胞,
"[813, 555, 1329, 1105]",dev,2,%5B51428_31599%5D%5B51554_31724%5D%5B2%5D%5B0.39399999380111694%5D.jpg,,,其他正常细胞,
"[1745, 503, 2303, 975]",dev,2,%5B51428_31599%5D%5B51554_31724%5D%5B2%5D%5B0.39399999380111694%5D.jpg,,,其他正常细胞,
"[3330, 807, 3840, 1401]",dev,2,%5B51428_31599%5D%5B51554_31724%5D%5B2%5D%5B0.39399999380111694%5D.jpg,,,其他正常细胞,
"[3318, 1794, 3840, 2160]",dev,2,%5B51428_31599%5D%5B51554_31724%5D%5B2%5D%5B0.39399999380111694%5D.jpg,,,其他正常细胞,
"[2318, 1350, 2727, 1633]",dev,2,%5B51428_31599%5D%5B51554_31724%5D%5B2%5D%5B0.39399999380111694%5D.jpg,,,其他正常细胞,
"[2748, 0, 3135, 542]",dev,2,%5B51428_31599%5D%5B51554_31724%5D%5B2%5D%5B0.39399999380111694%5D.jpg,,,其他正常细胞,
"[1560, 88, 2102, 532]",dev,2,%5B51428_31599%5D%5B51554_31724%5D%5B2%5D%5B0.39399999380111694%5D.jpg,,,其他正常细胞,
"[319, 0, 834, 430]",dev,2,%5B51428_31599%5D%5B51554_31724%5D%5B2%5D%5B0.39399999380111694%5D.jpg,,,其他正常细胞,
"[1736, 1194, 2266, 1828]",dev,2,%5B51428_31599%5D%5B51554_31724%5D%5B2%5D%5B0.39399999380111694%5D.jpg,,,其他正常细胞,
"[1225, 944, 1766, 1499]",dev,2,%5B51428_31599%5D%5B51554_31724%5D%5B2%5D%5B0.39399999380111694%5D.jpg,,,其他正常细胞,
"[64, 616, 607, 1124]",dev,2,%5B51428_31599%5D%5B51554_31724%5D%5B2%5D%5B0.39399999380111694%5D.jpg,,,其他正常细胞,
"[2116, 1664, 2344, 1836]",dev,2,%5B51428_31599%5D%5B51554_31724%5D%5B2%5D%5B0.39399999380111694%5D.jpg,,,其他正常细胞,
"[3455, 562, 3840, 1053]",dev,2,%5B51428_31599%5D%5B51554_31724%5D%5B2%5D%5B0.39399999380111694%5D.jpg,,,其他正常细胞,
"[1464, 700, 2426, 1471]",dev,2,%5B20891_28497%5D%5B21274_28808%5D%5B2%5D%5B0.5139999985694885%5D.jpg,,,宫颈管细胞,
"[3051, 1834, 3310, 2017]",dev,2,%5B20891_28497%5D%5B21274_28808%5D%5B2%5D%5B0.5139999985694885%5D.jpg,,,其他正常细胞,
"[2300, 0, 2958, 407]",dev,2,%5B20891_28497%5D%5B21274_28808%5D%5B2%5D%5B0.5139999985694885%5D.jpg,,,其他正常细胞,
"[807, 0, 1414, 648]",dev,2,%5B20891_28497%5D%5B21274_28808%5D%5B2%5D%5B0.5139999985694885%5D.jpg,,,其他正常细胞,
"[402, 1469, 890, 2002]",dev,2,%5B20891_28497%5D%5B21274_28808%5D%5B2%5D%5B0.5139999985694885%5D.jpg,,,其他正常细胞,
"[2880, 694, 3310, 1065]",dev,2,%5B20891_28497%5D%5B21274_28808%5D%5B2%5D%5B0.5139999985694885%5D.jpg,,,其他正常细胞,
"[950, 1882, 1143, 2052]",dev,2,%5B20891_28497%5D%5B21274_28808%5D%5B2%5D%5B0.5139999985694885%5D.jpg,,,其他正常细胞,
"[914, 2033, 1068, 2160]",dev,2,%5B20891_28497%5D%5B21274_28808%5D%5B2%5D%5B0.5139999985694885%5D.jpg,,,其他正常细胞,
"[1203, 1777, 1802, 2160]",dev,2,%5B20891_28497%5D%5B21274_28808%5D%5B2%5D%5B0.5139999985694885%5D.jpg,,,其他正常细胞,
"[1275, 1438, 1639, 1755]",dev,2,%5B20891_28497%5D%5B21274_28808%5D%5B2%5D%5B0.5139999985694885%5D.jpg,,,其他正常细胞,
"[3477, 704, 3840, 1176]",dev,2,%5B20891_28497%5D%5B21274_28808%5D%5B2%5D%5B0.5139999985694885%5D.jpg,,,其他正常细胞,
"[3062, 1345, 3555, 1680]",dev,2,%5B20891_28497%5D%5B21274_28808%5D%5B2%5D%5B0.5139999985694885%5D.jpg,,,其他正常细胞,
"[0, 1324, 379, 1875]",dev,2,%5B20891_28497%5D%5B21274_28808%5D%5B2%5D%5B0.5139999985694885%5D.jpg,,,其他正常细胞,
"[33, 212, 716, 550]",dev,2,%5B20891_28497%5D%5B21274_28808%5D%5B2%5D%5B0.5139999985694885%5D.jpg,,,其他正常细胞,
"[3484, 1559, 3840, 2160]",dev,2,%5B20891_28497%5D%5B21274_28808%5D%5B2%5D%5B0.5139999985694885%5D.jpg,,,其他正常细胞,
"[2348, 1121, 2645, 1421]",dev,2,%5B20891_28497%5D%5B21274_28808%5D%5B2%5D%5B0.5139999985694885%5D.jpg,,,糖原溶解细胞,
"[369, 0, 826, 215]",dev,2,%5B20891_28497%5D%5B21274_28808%5D%5B2%5D%5B0.5139999985694885%5D.jpg,,,其他正常细胞,
"[0, 749, 287, 1148]",dev,2,%5B20891_28497%5D%5B21274_28808%5D%5B2%5D%5B0.5139999985694885%5D.jpg,,,其他正常细胞,
"[2073, 1795, 2507, 2160]",dev,2,%5B20891_28497%5D%5B21274_28808%5D%5B2%5D%5B0.5139999985694885%5D.jpg,,,其他正常细胞,
"[2164, 567, 2335, 762]",dev,2,%5B42679_34381%5D%5B43135_34739%5D%5B2%5D%5B0.3869999945163727%5D.jpg,,,其他正常细胞,
"[1799, 16, 1976, 151]",dev,2,%5B42679_34381%5D%5B43135_34739%5D%5B2%5D%5B0.3869999945163727%5D.jpg,,,其他正常细胞,
"[1866, 1489, 2407, 2035]",dev,2,%5B42679_34381%5D%5B43135_34739%5D%5B2%5D%5B0.3869999945163727%5D.jpg,,,其他正常细胞,
"[1195, 1479, 1518, 1832]",dev,2,%5B42679_34381%5D%5B43135_34739%5D%5B2%5D%5B0.3869999945163727%5D.jpg,,,其他正常细胞,
"[486, 1172, 968, 1786]",dev,2,%5B42679_34381%5D%5B43135_34739%5D%5B2%5D%5B0.3869999945163727%5D.jpg,,,其他正常细胞,
"[102, 809, 421, 1170]",dev,2,%5B42679_34381%5D%5B43135_34739%5D%5B2%5D%5B0.3869999945163727%5D.jpg,,,其他正常细胞,
"[1448, 1652, 1822, 2115]",dev,2,%5B42679_34381%5D%5B43135_34739%5D%5B2%5D%5B0.3869999945163727%5D.jpg,,,其他正常细胞,
"[2891, 626, 3512, 1078]",dev,2,%5B42679_34381%5D%5B43135_34739%5D%5B2%5D%5B0.3869999945163727%5D.jpg,,,其他正常细胞,
"[3389, 1824, 3840, 2160]",dev,2,%5B42679_34381%5D%5B43135_34739%5D%5B2%5D%5B0.3869999945163727%5D.jpg,,,其他正常细胞,
"[2953, 1650, 3261, 2073]",dev,2,%5B42679_34381%5D%5B43135_34739%5D%5B2%5D%5B0.3869999945163727%5D.jpg,,,其他正常细胞,
"[3023, 1174, 3437, 1589]",dev,2,%5B42679_34381%5D%5B43135_34739%5D%5B2%5D%5B0.3869999945163727%5D.jpg,,,其他正常细胞,
"[3360, 1009, 3840, 1437]",dev,2,%5B42679_34381%5D%5B43135_34739%5D%5B2%5D%5B0.3869999945163727%5D.jpg,,,其他正常细胞,
"[0, 1441, 381, 2058]",dev,2,%5B42679_34381%5D%5B43135_34739%5D%5B2%5D%5B0.3869999945163727%5D.jpg,,,其他正常细胞,
"[2507, 232, 3027, 695]",dev,2,%5B42679_34381%5D%5B43135_34739%5D%5B2%5D%5B0.3869999945163727%5D.jpg,,,深染细胞团,
"[1347, 528, 2463, 1493]",dev,2,%5B42679_34381%5D%5B43135_34739%5D%5B2%5D%5B0.3869999945163727%5D.jpg,,,深染细胞团,
"[3332, 0, 3491, 215]",dev,2,%5B42679_34381%5D%5B43135_34739%5D%5B2%5D%5B0.3869999945163727%5D.jpg,,,其他正常细胞,
"[2618, 1155, 3028, 1629]",dev,2,%5B42679_34381%5D%5B43135_34739%5D%5B2%5D%5B0.3869999945163727%5D.jpg,,,糖原溶解细胞,
"[2559, 919, 2737, 1091]",dev,2,%5B18993_3102%5D%5B19277_3405%5D%5B2%5D%5B0.41499999165534973%5D.jpg,,,其他正常细胞,
"[2324, 627, 2545, 877]",dev,2,%5B18993_3102%5D%5B19277_3405%5D%5B2%5D%5B0.41499999165534973%5D.jpg,,,其他正常细胞,
"[2454, 1181, 3020, 1763]",dev,2,%5B18993_3102%5D%5B19277_3405%5D%5B2%5D%5B0.41499999165534973%5D.jpg,,,其他正常细胞,
"[1721, 1563, 2201, 2086]",dev,2,%5B18993_3102%5D%5B19277_3405%5D%5B2%5D%5B0.41499999165534973%5D.jpg,,,其他正常细胞,
"[357, 315, 790, 939]",dev,2,%5B18993_3102%5D%5B19277_3405%5D%5B2%5D%5B0.41499999165534973%5D.jpg,,,其他正常细胞,
"[1126, 313, 1822, 921]",dev,2,%5B18993_3102%5D%5B19277_3405%5D%5B2%5D%5B0.41499999165534973%5D.jpg,,,其他正常细胞,
"[2421, 0, 3034, 417]",dev,2,%5B18993_3102%5D%5B19277_3405%5D%5B2%5D%5B0.41499999165534973%5D.jpg,,,其他正常细胞,
"[2894, 0, 3351, 456]",dev,2,%5B18993_3102%5D%5B19277_3405%5D%5B2%5D%5B0.41499999165534973%5D.jpg,,,其他正常细胞,
"[1580, 679, 2286, 1531]",dev,2,%5B18993_3102%5D%5B19277_3405%5D%5B2%5D%5B0.41499999165534973%5D.jpg,,,深染细胞团,
"[2919, 361, 3115, 633]",dev,2,%5B18993_3102%5D%5B19277_3405%5D%5B2%5D%5B0.41499999165534973%5D.jpg,,,深染细胞团,
"[2744, 1564, 3230, 2083]",dev,2,%5B18993_3102%5D%5B19277_3405%5D%5B2%5D%5B0.41499999165534973%5D.jpg,,,其他正常细胞,
"[2185, 971, 2473, 1481]",dev,2,%5B18993_3102%5D%5B19277_3405%5D%5B2%5D%5B0.41499999165534973%5D.jpg,,,其他正常细胞,
"[865, 1124, 1470, 1678]",dev,2,%5B18993_3102%5D%5B19277_3405%5D%5B2%5D%5B0.41499999165534973%5D.jpg,,,其他正常细胞,
"[1285, 1600, 1903, 2156]",dev,2,%5B18993_3102%5D%5B19277_3405%5D%5B2%5D%5B0.41499999165534973%5D.jpg,,,其他正常细胞,
"[3183, 1299, 3768, 1776]",dev,2,%5B18993_3102%5D%5B19277_3405%5D%5B2%5D%5B0.41499999165534973%5D.jpg,,,其他正常细胞,
"[3180, 291, 3676, 884]",dev,2,%5B18993_3102%5D%5B19277_3405%5D%5B2%5D%5B0.41499999165534973%5D.jpg,,,其他正常细胞,
"[2947, 790, 3337, 1260]",dev,2,%5B18993_3102%5D%5B19277_3405%5D%5B2%5D%5B0.41499999165534973%5D.jpg,,,其他正常细胞,
"[2592, 524, 2866, 932]",dev,2,%5B18993_3102%5D%5B19277_3405%5D%5B2%5D%5B0.41499999165534973%5D.jpg,,,其他正常细胞,
"[581, 639, 1217, 1216]",dev,2,%5B18993_3102%5D%5B19277_3405%5D%5B2%5D%5B0.41499999165534973%5D.jpg,,,其他正常细胞,
"[0, 1389, 437, 1957]",dev,2,%5B18993_3102%5D%5B19277_3405%5D%5B2%5D%5B0.41499999165534973%5D.jpg,,,其他正常细胞,
"[1770, 139, 2402, 787]",dev,2,%5B18993_3102%5D%5B19277_3405%5D%5B2%5D%5B0.41499999165534973%5D.jpg,,,其他正常细胞,
"[1148, 230, 1352, 403]",dev,2,%5B18993_3102%5D%5B19277_3405%5D%5B2%5D%5B0.41499999165534973%5D.jpg,,,其他正常细胞,
"[2270, 1745, 2630, 2001]",dev,2,%5B18993_3102%5D%5B19277_3405%5D%5B2%5D%5B0.41499999165534973%5D.jpg,,,细菌性阴道病,
"[865, 0, 1265, 245]",dev,2,%5B18993_3102%5D%5B19277_3405%5D%5B2%5D%5B0.41499999165534973%5D.jpg,,,其他正常细胞,
"[3514, 92, 3840, 332]",dev,2,%5B18993_3102%5D%5B19277_3405%5D%5B2%5D%5B0.41499999165534973%5D.jpg,,,其他正常细胞,
"[5, 138, 390, 439]",dev,2,%5B18993_3102%5D%5B19277_3405%5D%5B2%5D%5B0.41499999165534973%5D.jpg,,,其他正常细胞,
"[1981, 181, 2195, 385]",dev,2,%5B28764_20425%5D%5B28937_20632%5D%5B2%5D%5B0.4050000011920929%5D.jpg,,,其他正常细胞,
"[2675, 1169, 2891, 1365]",dev,2,%5B28764_20425%5D%5B28937_20632%5D%5B2%5D%5B0.4050000011920929%5D.jpg,,,其他正常细胞,
"[3609, 1647, 3795, 1856]",dev,2,%5B28764_20425%5D%5B28937_20632%5D%5B2%5D%5B0.4050000011920929%5D.jpg,,,其他正常细胞,
"[2216, 969, 2408, 1104]",dev,2,%5B28764_20425%5D%5B28937_20632%5D%5B2%5D%5B0.4050000011920929%5D.jpg,,,其他正常细胞,
"[1910, 986, 2073, 1135]",dev,2,%5B28764_20425%5D%5B28937_20632%5D%5B2%5D%5B0.4050000011920929%5D.jpg,,,其他正常细胞,
"[1205, 1275, 1399, 1458]",dev,2,%5B28764_20425%5D%5B28937_20632%5D%5B2%5D%5B0.4050000011920929%5D.jpg,,,其他正常细胞,
"[815, 1341, 1073, 1707]",dev,2,%5B28764_20425%5D%5B28937_20632%5D%5B2%5D%5B0.4050000011920929%5D.jpg,,,其他正常细胞,
"[35, 964, 261, 1157]",dev,2,%5B28764_20425%5D%5B28937_20632%5D%5B2%5D%5B0.4050000011920929%5D.jpg,,,其他正常细胞,
"[2913, 904, 3496, 1478]",dev,2,%5B28764_20425%5D%5B28937_20632%5D%5B2%5D%5B0.4050000011920929%5D.jpg,,,其他正常细胞,
"[3511, 603, 3840, 1098]",dev,2,%5B28764_20425%5D%5B28937_20632%5D%5B2%5D%5B0.4050000011920929%5D.jpg,,,其他正常细胞,
"[2118, 538, 2719, 966]",dev,2,%5B28764_20425%5D%5B28937_20632%5D%5B2%5D%5B0.4050000011920929%5D.jpg,,,其他正常细胞,
"[3196, 156, 3552, 492]",dev,2,%5B28764_20425%5D%5B28937_20632%5D%5B2%5D%5B0.4050000011920929%5D.jpg,,,其他正常细胞,
"[1756, 842, 1916, 1002]",dev,2,%5B28764_20425%5D%5B28937_20632%5D%5B2%5D%5B0.4050000011920929%5D.jpg,,,其他正常细胞,
"[1790, 1004, 1908, 1151]",dev,2,%5B28764_20425%5D%5B28937_20632%5D%5B2%5D%5B0.4050000011920929%5D.jpg,,,其他正常细胞,
"[1920, 1175, 2077, 1328]",dev,2,%5B28764_20425%5D%5B28937_20632%5D%5B2%5D%5B0.4050000011920929%5D.jpg,,,其他正常细胞,
"[1580, 1436, 2047, 1886]",dev,2,%5B28764_20425%5D%5B28937_20632%5D%5B2%5D%5B0.4050000011920929%5D.jpg,,,其他正常细胞,
"[296, 1214, 460, 1358]",dev,2,%5B28764_20425%5D%5B28937_20632%5D%5B2%5D%5B0.4050000011920929%5D.jpg,,,其他正常细胞,
"[172, 1333, 369, 1545]",dev,2,%5B28764_20425%5D%5B28937_20632%5D%5B2%5D%5B0.4050000011920929%5D.jpg,,,其他正常细胞,
"[761, 663, 1205, 1116]",dev,2,%5B28764_20425%5D%5B28937_20632%5D%5B2%5D%5B0.4050000011920929%5D.jpg,,,其他正常细胞,
"[729, 189, 909, 395]",dev,2,%5B28764_20425%5D%5B28937_20632%5D%5B2%5D%5B0.4050000011920929%5D.jpg,,,其他正常细胞,
"[1290, 92, 1812, 695]",dev,2,%5B28764_20425%5D%5B28937_20632%5D%5B2%5D%5B0.4050000011920929%5D.jpg,,,其他正常细胞,
"[259, 135, 754, 509]",dev,2,%5B28764_20425%5D%5B28937_20632%5D%5B2%5D%5B0.4050000011920929%5D.jpg,,,其他正常细胞,
"[332, 764, 659, 1062]",dev,2,%5B28764_20425%5D%5B28937_20632%5D%5B2%5D%5B0.4050000011920929%5D.jpg,,,其他正常细胞,
"[2182, 0, 2748, 505]",dev,2,%5B28764_20425%5D%5B28937_20632%5D%5B2%5D%5B0.4050000011920929%5D.jpg,,,其他正常细胞,
"[134, 677, 342, 896]",dev,2,%5B28764_20425%5D%5B28937_20632%5D%5B2%5D%5B0.4050000011920929%5D.jpg,,,其他正常细胞,
"[1074, 0, 1567, 480]",dev,2,%5B28764_20425%5D%5B28937_20632%5D%5B2%5D%5B0.4050000011920929%5D.jpg,,,其他正常细胞,
"[1788, 410, 2043, 642]",dev,2,%5B28764_20425%5D%5B28937_20632%5D%5B2%5D%5B0.4050000011920929%5D.jpg,,,其他正常细胞,
"[1380, 1277, 1603, 1474]",dev,2,%5B28764_20425%5D%5B28937_20632%5D%5B2%5D%5B0.4050000011920929%5D.jpg,,,其他正常细胞,
"[0, 1308, 441, 1770]",dev,2,%5B39450_53003%5D%5B39519_53078%5D%5B2%5D%5B0.3630000054836273%5D.jpg,,,其他正常细胞,
"[1393, 596, 2121, 1140]",dev,2,%5B39450_53003%5D%5B39519_53078%5D%5B2%5D%5B0.3630000054836273%5D.jpg,,,其他正常细胞,
"[1056, 467, 1230, 595]",dev,2,%5B39450_53003%5D%5B39519_53078%5D%5B2%5D%5B0.3630000054836273%5D.jpg,,,其他正常细胞,
"[2527, 1384, 2991, 1670]",dev,2,%5B13791_47588%5D%5B13886_47671%5D%5B2%5D%5B0.421999990940094%5D.jpg,,,其他正常细胞,
"[1604, 1008, 1939, 1240]",dev,2,%5B13791_47588%5D%5B13886_47671%5D%5B2%5D%5B0.421999990940094%5D.jpg,,,其他正常细胞,
"[3452, 1018, 3815, 1408]",dev,2,%5B13791_47588%5D%5B13886_47671%5D%5B2%5D%5B0.421999990940094%5D.jpg,,,其他正常细胞,
"[96, 490, 376, 970]",dev,2,%5B13791_47588%5D%5B13886_47671%5D%5B2%5D%5B0.421999990940094%5D.jpg,,,其他正常细胞,
"[195, 0, 822, 513]",dev,2,%5B13791_47588%5D%5B13886_47671%5D%5B2%5D%5B0.421999990940094%5D.jpg,,,其他正常细胞,
"[3287, 529, 3718, 1178]",dev,2,%5B13791_47588%5D%5B13886_47671%5D%5B2%5D%5B0.421999990940094%5D.jpg,,,其他正常细胞,
"[2994, 128, 3385, 568]",dev,2,%5B13791_47588%5D%5B13886_47671%5D%5B2%5D%5B0.421999990940094%5D.jpg,,,其他正常细胞,
"[1403, 318, 1868, 784]",dev,2,%5B13791_47588%5D%5B13886_47671%5D%5B2%5D%5B0.421999990940094%5D.jpg,,,其他正常细胞,
"[1192, 195, 1500, 491]",dev,2,%5B13791_47588%5D%5B13886_47671%5D%5B2%5D%5B0.421999990940094%5D.jpg,,,其他正常细胞,
"[2722, 0, 2986, 255]",dev,2,%5B13791_47588%5D%5B13886_47671%5D%5B2%5D%5B0.421999990940094%5D.jpg,,,其他正常细胞,
"[2147, 308, 2512, 637]",dev,2,%5B13791_47588%5D%5B13886_47671%5D%5B2%5D%5B0.421999990940094%5D.jpg,,,细菌性阴道病,
"[1066, 1745, 1297, 2087]",dev,2,%5B13791_47588%5D%5B13886_47671%5D%5B2%5D%5B0.421999990940094%5D.jpg,,,细菌性阴道病,
"[2947, 335, 3331, 783]",dev,2,%5B9889_45582%5D%5B9977_45656%5D%5B2%5D%5B0.36899998784065247%5D.jpg,,,其他正常细胞,
"[3599, 455, 3759, 601]",dev,2,%5B9889_45582%5D%5B9977_45656%5D%5B2%5D%5B0.36899998784065247%5D.jpg,,,其他正常细胞,
"[2329, 0, 2777, 254]",dev,2,%5B9889_45582%5D%5B9977_45656%5D%5B2%5D%5B0.36899998784065247%5D.jpg,,,其他正常细胞,
"[1862, 1018, 1981, 1142]",dev,2,%5B9889_45582%5D%5B9977_45656%5D%5B2%5D%5B0.36899998784065247%5D.jpg,,,其他正常细胞,
"[2301, 1967, 2626, 2160]",dev,2,%5B9889_45582%5D%5B9977_45656%5D%5B2%5D%5B0.36899998784065247%5D.jpg,,,其他正常细胞,
"[3246, 13, 3454, 430]",dev,2,%5B9889_45582%5D%5B9977_45656%5D%5B2%5D%5B0.36899998784065247%5D.jpg,,,其他正常细胞,
"[3345, 1326, 3840, 1671]",dev,2,%5B9889_45582%5D%5B9977_45656%5D%5B2%5D%5B0.36899998784065247%5D.jpg,,,细菌性阴道病,
"[1772, 1782, 2174, 2147]",dev,2,%5B9889_45582%5D%5B9977_45656%5D%5B2%5D%5B0.36899998784065247%5D.jpg,,,细菌性阴道病,
"[1738, 913, 2117, 1253]",dev,2,%5B19940_53873%5D%5B20128_54037%5D%5B0%5D%5B0.37400001287460327%5D.jpg,,,其他正常细胞,
"[2743, 267, 2887, 355]",dev,2,%5B19940_53873%5D%5B20128_54037%5D%5B0%5D%5B0.37400001287460327%5D.jpg,,,其他正常细胞,
"[2490, 1237, 2844, 1539]",dev,2,%5B19940_53873%5D%5B20128_54037%5D%5B0%5D%5B0.37400001287460327%5D.jpg,,,其他正常细胞,
"[1458, 247, 1787, 563]",dev,2,%5B19940_53873%5D%5B20128_54037%5D%5B0%5D%5B0.37400001287460327%5D.jpg,,,其他正常细胞,
"[1865, 1022, 1983, 1149]",dev,2,%5B9030_45108%5D%5B9119_45184%5D%5B2%5D%5B0.3889999985694885%5D.jpg,,,其他正常细胞,
"[1355, 1563, 1475, 1666]",dev,2,%5B9030_45108%5D%5B9119_45184%5D%5B2%5D%5B0.3889999985694885%5D.jpg,,,其他正常细胞,
"[1504, 1833, 1601, 1942]",dev,2,%5B9030_45108%5D%5B9119_45184%5D%5B2%5D%5B0.3889999985694885%5D.jpg,,,其他正常细胞,
"[1448, 1941, 1548, 2041]",dev,2,%5B9030_45108%5D%5B9119_45184%5D%5B2%5D%5B0.3889999985694885%5D.jpg,,,其他正常细胞,
"[0, 248, 214, 677]",dev,2,%5B9030_45108%5D%5B9119_45184%5D%5B2%5D%5B0.3889999985694885%5D.jpg,,,其他正常细胞,
"[1811, 1690, 2139, 1977]",dev,2,%5B9030_45108%5D%5B9119_45184%5D%5B2%5D%5B0.3889999985694885%5D.jpg,,,其他正常细胞,
"[1268, 1816, 1751, 2143]",dev,2,%5B28113_14454%5D%5B28220_14536%5D%5B2%5D%5B0.38100001215934753%5D.jpg,,,其他正常细胞,
